col1,col5,col25,col29,col45,col101,col277,col357,col397,col437,col633,col673,col693,col733,col801,col809,col817,col825,col845,col865,col885,col905,col945,col965,col1097,col1117,col1165,col1201,col1221,col1281,col1381,col1421,col1441,col1453,col1487,col1661,col1706,col1778,col1823,col1895,col1919,col2047,col2167,col2271,col2343,col2463,col2567
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,20.0,2.0,500.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,12.0,1.0,383.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,29.0,2.0,290.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,29.0,2.0,500.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,8.0,1.0,184.0,242.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,2.0,2.0,0.0,3.0,6.0,15.0,3.0,1.0,362.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,4.0,1.0,94.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,4.0,2.0,265.0,170.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,0.0,,0.0,16.0,3.0,12.0,276.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,2.0,1.0,587.0,
,,,,,,1.0,4.0,7929104.0,238.0,8553276.0,189157.0,35250.0,2.0,147257.0,1703980800.0,12.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,2.0,0.0,11.0,2.0,213.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,8.0,1.0,59.0,360.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,16.0,2.0,20.0,242.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,0.0,,0.0,6.0,2.0,718.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,8.0,1.0,183.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,11.0,2.0,377.0,360.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,6.0,2.0,683.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,31.0,3.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,15.0,1.0,365.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,4.0,2.0,86.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,14.0,1.0,120.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,2.0,2.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,16.0,1.0,611.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,0.0,,0.0,9.0,2.0,26.0,360.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,10.0,1.0,872.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,16.0,1.0,472.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,9.0,1.0,106.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,5.0,2.0,0.0,362.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,0.0,,0.0,20.0,2.0,40.0,242.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,8.0,1.0,87.0,146.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,8.0,1.0,102.0,360.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,13.0,1.0,322.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,2.0,1.0,213.0,360.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,14.0,1.0,98.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,10.0,3.0,276.0,300.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,22.0,1.0,618.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,6.0,1.0,262.0,362.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,3.0,1.0,257.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,3.0,1.0,1299.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,12.0,1.0,31.0,362.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,10.0,1.0,93.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,7.0,1.0,66.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,6.0,1.0,54.0,240.0
,,,,,-11.0,1.0,1.0,5956604.0,2201.0,5738656.0,209880.0,19395.0,1.0,119642.0,1711843200.0,16.0,,,,,,,,,,,,,,,,,0.0,0.0,,,,2.0,2.0,0.0,1.0,1.0,6.0,1.0,1.0,360.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,11.0,2.0,123.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,7.0,1.0,790.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,11.0,1.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,18.0,2.0,194.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,9.0,1.0,387.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,16.0,1.0,733.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,30.0,1.0,794.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,10.0,1.0,87.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,0.0,,0.0,14.0,2.0,37.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,14.0,2.0,310.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,2.0,1.0,229.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,3.0,0.0,10.0,3.0,265.0,242.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,1.0,2.0,65.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,8.0,1.0,440.0,242.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,8.0,1.0,298.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,24.0,2.0,272.0,360.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,9.0,1.0,246.0,300.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,9.0,1.0,557.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,25.0,4500000.0,,,,,0.0,2.0,2.0,709.0,242.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,19.0,1.0,151.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,6.0,2.0,351.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,19.0,2.0,362.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,6.0,2.0,0.0,300.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,0.0,,0.0,23.0,1.0,209.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,11.0,1.0,309.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,2.0,2.0,0.0,1.0,2.0,10.0,1.0,5.0,360.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,2.0,1.0,291.0,360.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,1.0,1.0,124.0,360.0
,,,,,,2.0,1.0,9581559.0,12295.0,10358202.0,185952.0,32951.0,2.0,112956.0,1696032000.0,16.0,189249.0,56775.0,120.0,10.0,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,15.0,2.0,352.0,360.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,1.0,1.0,0.0,,0.0,23.0,2.0,1452.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,9.0,1.0,241.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,0.0,13.0,1.0,241.0,360.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,13.0,1.0,327.0,360.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,18.0,2.0,526.0,360.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,8.0,1.0,225.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,11.0,1.0,276.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,3.0,3.0,0.0,2.0,0.0,22.0,2.0,57.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,0.0,,0.0,18.0,2.0,39.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,0.0,,0.0,18.0,2.0,193.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1.0,7.0,1.0,1.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,7.0,1.0,460.0,240.0
,,,,,,1.0,1.0,6369740.0,1169.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,0.0,1.0,0.0,13.0,1.0,122.0,300.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,11.0,1.0,284.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,16.0,1.0,1521.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,10.0,1.0,9.0,360.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,20.0,1.0,282.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,0.0,,0.0,16.0,2.0,174.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,16.0,2.0,293.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,11.0,1.0,668.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,6.0,1.0,1292.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,11.0,1.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,9.0,1.0,431.0,240.0
,,,,,27.0,,,,,10926421.0,267215.0,33589.0,1.0,113671.0,1688083200.0,23.0,,,,,,,,,,,,,,,,,1.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,19.0,1.0,37.0,360.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,5.0,2.0,74.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,0.0,1.0,0.0,3.0,1.0,88.0,300.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,7.0,1.0,103.0,362.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,0.0,7.0,1.0,292.0,362.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,31.0,2.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,16.0,2.0,330.0,
,,,,,10.0,1.0,1.0,7270786.0,49.0,10635069.0,210592.0,33854.0,2.0,87491.0,1672444800.0,13.0,4058001.0,1217401.0,180.0,30.0,8425786.0,1600899.0,1.0,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,12.0,1.0,13.0,360.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,8.0,1.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,7000000.0,,,,,0.0,9.0,3.0,174.0,180.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,3.0,4.0,572.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,15.0,1.0,122.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,15.0,1.0,395.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,15.0,1.0,640.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,14.0,1.0,303.0,360.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,10.0,1.0,337.0,240.0
,,,,,,0.0,1.0,3225141.0,836.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,2.0,2.0,0.0,1.0,0.0,22.0,1.0,44.0,60.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,7.0,1.0,416.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,8000000.0,,,,,0.0,4.0,1.0,338.0,278.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,2.0,0.0,3.0,2.0,30.0,360.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,5.0,1.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,16.0,3.0,243.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,10.0,2.0,122.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,6.0,1.0,61.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,0.0,,0.0,2.0,1.0,78.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,29.0,3.0,122.0,242.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,9.0,1.0,171.0,228.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,23.0,4.0,242.0,216.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,7.0,1.0,810.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,0.0,,0.0,8.0,1.0,127.0,84.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,9.0,1.0,1037.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,0.0,,0.0,10.0,2.0,474.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,5.0,1.0,0.0,240.0
,,,,,,0.0,1.0,3986342.0,10592.0,,,,,,,,,,,30.0,8214754.0,2464426.0,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,7.0,1.0,26.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,9.0,1.0,123.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,6.0,1.0,314.0,360.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,7.0,2.0,734.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,15.0,3.0,631.0,
,,,,,,4.0,1.0,16226127.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,1.0,1.0,0.0,4.0,0.0,6.0,4.0,58.0,360.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,19.0,1.0,382.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,5.0,5.0,0.0,1.0,0.0,4.0,1.0,40.0,348.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,10.0,2.0,338.0,146.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,3.0,1.0,1444.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,19.0,1.0,102.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,26.0,2.0,516.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,4.0,1.0,431.0,362.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,0.0,,0.0,2.0,2.0,0.0,288.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,0.0,,0.0,11.0,1.0,130.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,0.0,0.0,0.0,,0.0,7.0,1.0,237.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,9.0,1.0,129.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,3.0,1.0,731.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,3.0,1.0,152.0,336.0
,,,,,,,,,,8670981.0,238870.0,,1.0,130655.0,1648684800.0,25.0,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,17.0,2.0,244.0,
,,,,,,,,,,6116411.0,195976.0,26517.0,1.0,114468.0,1688083200.0,31.0,7000000.0,2100000.0,360.0,30.0,,,1400000.0,,,,,,,,,,0.0,,,,,0.0,0.0,0.0,,3.0,5.0,1.0,1.0,312.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,0.0,27.0,3.0,194.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,7.0,1.0,860.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,4.0,2.0,1402.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,2.0,2.0,292.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,0.0,,0.0,10.0,1.0,218.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,10.0,1.0,764.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,13.0,2.0,244.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,8.0,1.0,151.0,360.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,8.0,1.0,298.0,360.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,4.0,1.0,1026.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,23.0,1.0,369.0,242.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,0.0,,0.0,16.0,1.0,339.0,122.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,16.0,1.0,452.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,12.0,2.0,66.0,360.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,2.0,0.0,14.0,2.0,30.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,5.0,3.0,626.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,9.0,1.0,97.0,240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,0.0,1.0,0.0,9.0,1.0,72.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,19.0,1.0,0.0,180.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,31.0,2.0,657.0,
,,,,,40.0,,,,,8290821.0,236004.0,52434.0,1.0,101330.0,1735603200.0,31.0,,,,,,,,,,,,,1.0,7535305.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,8.0,1.0,44.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,17.0,1.0,324.0,242.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,18.0,2.0,187.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,18.0,2.0,705.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,5.0,2.0,321.0,360.0
,,,,,,1.0,4.0,8313382.0,290.0,8428341.0,300690.0,40505.0,1.0,101259.0,1735603200.0,31.0,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,2.0,1.0,777.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,70.0,10000000.0,,,,,0.0,5.0,3.0,241.0,242.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,9.0,1.0,155.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,23.0,1.0,162.0,338.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,3.0,1.0,209.0,
,,,,,,4.0,20.0,33259264.0,11737.0,36481056.0,354185.0,106940.0,4.0,64727.0,1680220800.0,24.0,,,,,,,,7063614.0,-2.0,,,,,,,,0.0,0.0,,,,,,,,0.0,20.0,2.0,335.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,16.0,2.0,118.0,362.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,7.0,1.0,760.0,
,,,,,,3.0,11.0,13628461.0,950.0,17168836.0,220311.0,48777.0,3.0,114009.0,1688083200.0,23.0,,,,30.0,12000000.0,6720000.0,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,8.0,3.0,319.0,182.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,2.0,0.0,17.0,2.0,212.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,0.0,,0.0,11.0,1.0,185.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,10.0,1.0,1405.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,13.0,1.0,496.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,11.0,1.0,80.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,11.0,1.0,780.0,
