report_date,col49,col57,col85,col93,col129,col137,col153,col161,col169,col181,col189,col201,col209,col221,col465,col513,col521,col529,col545,col553,col561,col585,col593,col609,col793,col1029,col1037,col1045,col1061,col1070,col1170,col1174,col1273,col1445,col1454,col1647
2021-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51f35446-a07e-4189-bfe9-6d8da0ac0d7d,
2021-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5202e13a-386f-4145-991a-0443b0732d68,
2021-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5296c6d0-0f85-416a-8815-a546b3a33942,
2022-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53ad3538-6acf-4524-bced-09389c45e825,
2023-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53c74d9a-2b75-ed11-b824-005056b89b68,Замена квартиры
2022-08-01,,,,,,,,,,,,,,https://samolet.ru/spb/flats/?project=25&building=585&,filter_price_asc,page_load,Chrome,Android,/spb/flats/,https://samolet.ru/spb/project/zhivi-v-rybackom/?utm_source=yandex_search&utm_medium=cpc&utm_campaign=zhivivrybackom_live_yd_s_brand_rybackom_search_search_zk_text_spb-lo_33~ogvlognj|70577449&utm_term=%D0%BA%D0%BE%D0%BC%D0%BF%D0%BB%D0%B5%D0%BA%D1%81%20%D0%B6%D0%B8%D0%B2%D0%B8%20%D0%B2%20%D1%80%D1%8B%D0%B1%D0%B0%D1%86%D0%BA%D0%BE%D0%BC&utm_content=36027474193_|cid|70577449|gid|4800725930|aid|11648111435|adp|no|pos|premium1|src|search_none|dvc|mobile|reg|98626|text_cena&calltouch_tm=yd_c:70577449_gb:4800725930_ad:11648111435_ph:36027474193_st:search_pt:premium_p:1_s:none_dt:mobile_reg:98626_ret:_apt:none&yclid=7418757839880454143,cpc,Russia,Karelia,Yandex,a23b7e8f-941c-e811-80dd-005056b8d207,,,,,,,,,,53f508cf-35fa-47cc-864f-afdeaa4a90b1,
2023-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540a1ec1-014f-4278-a5ad-8686cfaeb2a4,
2022-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542370c3-c887-45cf-a8ed-7a27cbc97a36,
2022-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544be639-92a3-ec11-b822-005056b8a72c,
2022-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5474e56c-b3d6-41b1-b8a6-87150354ca27,
2021-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54e0e8c8-2f61-4951-a0a4-cc122b301b2b,
2022-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568628fc-86a5-47d3-849e-fb31487726c0,
2023-01-01,,,,,,,,,,,,,,,,page_load,Mobile Safari,iPhone,/storage/,https://samolet.ru/news/unikalnaya-rassrochka-na-vse-kladovye-pomesheniya/?xnpe_tifc=xfhsh.L_OFY7OkQ.xFQL4yp.VuJrEfs_O.ojxDY7b.PLtIxjb.xA4kbDxZJNx.QutIs_hIbZhFPNOknDxMXXxuPLx.e_xkeNxuoJOkP.&utm_source=exponea&utm_campaign=%5Bbatch%5D%20131222%20%D0%94%D0%B0%D0%B9%D0%B4%D0%B6%D0%B5%D1%81%D1%82%20%D0%BE%D0%B6%D0%B8%D0%B4%D0%B0%D1%8E%D1%89%D0%B8%D0%B5&utm_medium=email,email,Russia,St.-Petersburg,,,,,,,,,,,,57318b2a-37b3-4f33-b24f-9de62d2b8d31,
2022-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577de894-e162-4d06-9ea8-63534a92abdc,
2023-01-01,,,,,,,,,,,,,,https://samolet.ru/spb/flats/?project=27&rooms=3,filter_price_asc,page_load,Chrome,Android,/spb/project/astrid/,https://www.google.com/,cpc,Russia,Murmansk,Google,dfad20e9-8c4b-e711-80c5-005056b8d207,По стоимости,,,other_mortgage_programs,,,,,,59c3339c-07f2-ec11-b824-005056b89b68,Не оплатил опцион
2022-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b875d03-c992-4f4d-8512-591d70805abb,
2022-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bd265f7-d204-4a10-af62-1f931e55be1c,
2022-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5cd340e9-86ae-4764-9a93-1acd8c79470d,
2022-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d3ee62d-a01f-4f29-bd60-d00ab6c907f7,
2021-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d76c8d2-547c-414f-a008-109e713df8c5,
2022-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc13478-a545-40e4-b283-b372ca24f719,
2021-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e1e6dbb-8bbe-45cf-8d9d-2197c357747d,
2021-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f95012f-8c5c-441c-8d7b-9cb16b546fb7,
2022-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6035c9b3-47c7-4009-ac06-00dc27d5149a,
2022-12-01,,,,,flat-detail-aside,booking,Живи! В Рыбацком,Успешная оплата,,,,,,,,page_load,Mobile Safari,iPhone,/spb/account/,https://acs.alfabank.ru/,,Russia,St.-Petersburg,,9c3b7e8f-941c-e811-80dd-005056b8d207,,,,,,,,,,615c6c09-bd2d-ed11-b822-005056b8a6d9,
2021-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619804f5-c3d3-4585-a4fb-00eab2ded6f8,
2022-08-01,,,,,pervii_ekran,Ипотека,Живи! В Рыбацком,Данные покупателя,,,,,,https://samolet.ru/account/login/?next=/spb/account/contracts/,filter_price_asc,page_load,Chrome,Android,/spb/project/zhivi-v-rybackom/,https://samolet.ru/spb/,cpc,Russia,St.-Petersburg,Google,9c3b7e8f-941c-e811-80dd-005056b8d207,По стоимости,9c3b7e8f-941c-e811-80dd-005056b8d207,project,form_ipoteka-2-99,press_family,,,,,61fabd30-a102-ed11-b826-005056b81dee,
2023-02-01,,,,,,,,,,,,,,"https://samolet.ru/spb/flats/?ordering=filter_price,pk&free=1&layout=7045",filter_price_asc,page_load,Chrome,Android,/spb/project/zhivi-v-rybackom/,https://samolet.ru/spb/project/,samolet,Russia,St.-Petersburg,Yandex,9c3b7e8f-941c-e811-80dd-005056b8d207,,,,,,,,,,61fabd30-a102-ed11-b826-005056b81dee,
2022-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63a79440-6923-4ede-8034-999ede58734b,
2022-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63c712f7-32e2-4759-82e8-2fe225aaf3d0,
2021-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6406d279-e571-4ce9-baf6-7dfd15ddf50d,
2022-12-01,,,,,,,,,,,,,,https://samolet.ru/spb/,filter_price_asc,page_load,Samsung Browser,Android,/spb/,https://www.google.com/,,Russia,St.-Petersburg,Google,9c3b7e8f-941c-e811-80dd-005056b8d207,,9c3b7e8f-941c-e811-80dd-005056b8d207,project,form_ipoteka-2-99,,,,,,64babe21-7819-ed11-b822-005056b8a6d9,Замена квартиры
2022-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64d4247b-8565-4d9e-98ed-14237f454619,
2021-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68f82c76-e308-4715-98fe-072b071eca59,
2022-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694149aa-cb96-4235-b7fe-0f1de0405d85,
2021-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697bbb46-d681-4527-824b-890b87f72b28,
2022-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a189547-5871-4e5e-93d1-bb71bfcce8b1,
2022-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b6f3bc7-e246-4702-b147-bb9895c922ce,
2022-07-01,,,,,flat-detail-aside,assignment_of_claim,Живи! В Рыбацком,Данные покупателя,,,,,,https://samolet.ru/account/login/?next=/account/contracts/,filter_price_asc,page_load,Chrome,Android,/spb/flats/,https://samolet.ru/spb/project/,,Russia,Sverdlovsk Oblast,Google,a23b7e8f-941c-e811-80dd-005056b8d207,,,,,,,,,Живи! В Рыбацком,6b9da630-b9ce-ec11-b822-005056b8a6d9,
2021-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c7e0d78-72ca-480e-8516-4d54a086149e,
2022-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c8d39fa-c7de-4b2b-8e36-0fc7bb119ac1,
2022-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d72c9f4-d580-4b95-856c-5c3891b5d647,
2022-12-01,,,,,,,,,,,,,,https://samolet.ru/flats/?project=7&building=1554&,filter_price_asc,page_load,Chrome,Android,/project/sputnik/,,sms,France,,,,,,,,,,,,,6da02e51-3acf-45db-90d5-5b9412d8efb2,
2022-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72f788c5-65ee-4bff-af09-00bb06594934,
2022-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731958b7-65b1-4952-93a0-38aa98f2f800,
2022-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73c4dae9-0767-49b5-a1ff-6dabd8c78a37,
2022-04-01,,,,,,,,,,,,,,,,page_load,Chrome,Android,/spb/project/zhivi-v-rybackom/,https://www.google.com/,cpc,Russia,St.-Petersburg,Google,,,,,,,,,,,749c9d53-a388-4095-977a-f1b2311d07ed,
2023-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74a0d893-b0ff-4605-88f1-b6555877d31c,
2023-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769d047c-e6ac-405a-a8e4-5241edd7fdfd,
2022-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79406e20-755d-4b1a-b95b-51e875c41a9a,
2021-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b86bf67-5def-4f99-913d-0d2cdd847dd4,
2022-06-01,,,,,flat-detail-aside,booking,Спутник,Подтверждение номера,,,,,,https://samolet.ru/account/login/?next=/account/contracts/,,scroll,Mobile Safari,iPhone,/project/sputnik/flats/116939/,https://samolet.ru/account/login/?next=/account/contracts/,,Russia,Moscow,Google,a2d8abff-78b8-e611-80bf-005056b8d207,,,,,,,,,Спутник,7bd774da-6374-4612-b45e-1c9276b5aa6b,
2021-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d94259d-eda8-4795-be73-0bd5894454a9,
2022-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d94259d-eda8-4795-be73-0bd5894454a9,
2022-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7dbfc6f9-da16-44a6-9a68-72f2e7b12183,
2022-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e439084-eb65-4a26-9f23-d178b8836dff,
2022-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ed3a6c8-e838-4565-bc4a-88dca986407a,
2022-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f23f0c5-2d22-4bce-aee8-a12678180ff6,
2022-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f380129-0771-4c6a-a772-c63cc6dee476,
2021-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8381050d-6601-4c22-af36-7b22ad6f3c7b,
2022-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839844de-3be1-4ea5-ab66-3b4c1f047d5e,
2022-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84b03f3b-6ce8-40c9-a50f-d40e41303828,
2021-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8781f1ed-7975-43b2-887b-3ac6cb4ae5bb,
2022-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8781f1ed-7975-43b2-887b-3ac6cb4ae5bb,
2022-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88bc966a-da74-499d-bf63-c92517aef610,
2022-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894888ed-f4af-4456-874a-f36ec3544ad0,
2021-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b712907-299c-48cd-8b62-09c1477d0cee,
2021-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8eba8ae0-0228-4d9e-8f7c-645ab18cc43b,
2022-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,916e5d6b-65ae-48e2-8de1-0fc8e294cb51,
2022-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91e18f26-89fc-4bbf-943d-8b8360e226c1,
2022-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,944b08ab-87d4-47f7-8d4c-bd4b075f7f7e,
2021-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94b26b7d-6521-4a0a-8474-6d181908d796,
2022-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94bdba17-3164-410c-a97b-5e46065cbf81,
2022-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958f1cc7-4ffe-4c9f-8db2-2a879af19251,
2022-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95ff026e-c755-40a5-9154-83d05efc1ea5,
2022-09-01,,,,,,,,,,,,,,"https://samolet.ru/flats/?ordering=filter_price,pk&free=1&project=7&rooms=1&building=563",filter_price_asc,page_load,Chrome,Other,/flats/,,,Russia,Tyumen’ Oblast,,,,,,,,,,,,965503b1-76b6-ec11-b822-005056b8a6d9,Не нравится район
2021-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98e07d04-679f-4c34-97e7-7973b4d36421,
2022-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99b982a9-8b4f-405c-b59f-df0c751b6338,
2023-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9dd82bef-9fba-4cf6-bc37-1ab7447aea7c,
2022-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f462bf8-ece4-4d72-88d1-22bb431cf3c9,
2023-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9fe3cbd8-8183-4e50-b653-89da94c7415f,
2021-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0932f12-9936-47e5-8d2a-6d697b3daf2a,
2021-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0932f12-9936-47e5-8d2a-6d697b3daf2a,
2022-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0ca13bf-c9b1-4280-b9e1-6085443dedf0,
2023-02-01,,,,,,,,,,,,,,,,page_load,Samsung Browser,Android,/news/unikalnaya-rassrochka-na-vse-kladovye-pomesheniya/,,email,Russia,St.-Petersburg,,,,,,,,,,,,a341d94f-823e-432c-977f-c93f2e3baaaf,
2021-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3615ce1-0da2-4966-886d-9a024e93ce46,
2022-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a71f71be-b737-46ca-b6df-a970194f9849,
2022-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a7a80092-4188-40f4-bf7a-1147b996d888,
2022-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a826db40-8639-4ea4-8778-91cc7155d2fc,
2022-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a91aa53e-ca45-4258-ac1b-38a00c2fa804,
2022-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a937dfa0-e294-4b6f-87fa-6abee031da5a,
2021-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aac9ff14-bd03-4bee-81f0-aa496e587bf5,
2022-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aad13a13-83b6-477a-b4e5-893f544c196e,
2022-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aaed6f41-1cdd-434f-8f81-ecf018712f85,
2023-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abaa3a58-9ecc-4c7f-9bdf-75d5aa436d78,
2022-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aca0b282-37b1-49f4-8e3d-e7d30ab2cb6a,
2021-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acb8c79e-458b-473a-9483-6e1e657bd197,
2022-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acf2c96e-2e9e-45f8-b76b-6aff00c27f3e,
2021-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae4481a3-5c03-4265-ac2f-198e409895b2,
2021-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae5ec052-b2c1-43c0-92a5-80e97e55bd7d,
2022-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af0c65a4-371c-414e-8863-245a42ea43b0,
2022-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af755961-6bb5-402e-b014-c89354021983,
2022-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,afbaa1a0-c626-43d7-aefb-b1f0f2856a49,
2021-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b258f99a-379c-49a8-b7ab-3afae3ff45da,
2023-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b27f7a4d-c2b6-4cb4-85f6-d28a77739e82,
2023-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b45fe330-889d-4399-8189-b06aa55d78c2,
2022-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b58c96a2-8863-489e-b2aa-6f93475f673b,
2021-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5a9b43d-f7cb-4cdf-9efd-f39b57af51f8,
2022-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b793719a-ca02-4125-aff8-3218f5f96415,
2022-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b83b0ccc-d135-4ace-a207-91ec254a4e26,
2022-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b84eb9e5-0deb-4cd0-ba71-25846cd64079,
2022-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9e6fb4e-164c-4a45-877d-640ab88db7b4,
2022-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9f44472-2b0f-4ee5-b118-a195375d09bb,
2022-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc9175fc-b1ca-4b34-86f6-7e1ec4030a0e,
2021-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd993cfe-357f-4297-a6cf-64bc37d60917,
2022-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0315a06-16d6-49b1-bb39-4b0de12623d7,
2022-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1670916-ca54-48d3-bd7f-da98d19a773d,
2022-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1ae3057-1bb2-45bd-a064-3ce3312e844e,
2023-01-01,,,,,,,,,,,,,,https://samolet.ru/,filter_price_asc,page_load,Chrome,Android,/account/login/,https://www.google.com/,,Russia,Lipetsk Oblast,Google,,,,,,,,,,,c24175f0-b259-ed11-b823-005056b8a72c,
2023-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2a09762-ec8e-4633-a460-87152fbc4b42,
2022-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2c1a53d-1249-404e-a363-2240e4c0b3ce,
2022-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2d7fe76-8d2e-476c-b265-3f831b5e39ff,
2023-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c474bc80-adaa-ec11-b823-005056b8a72c,
2022-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5705757-3e87-4588-8ca2-b3afc70f7869,
2022-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c6154e6c-a8f0-ec11-b822-005056b8a6d9,
2022-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c662e15c-a7da-ec11-b824-005056b89b68,
2023-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c678c0c4-80f7-ec11-b826-005056b81dee,
2023-01-01,,,,,,,,,,,,,,,,page_load,Mobile Safari,iPhone,/project/rublevskiy-kvartal/,,email,Russia,Moscow,,,,,,,,,,,,c89f91b1-e282-40d6-a82c-d0c59324e101,Замена квартиры
2022-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c904aad9-20e3-4dc2-8d4a-a51fc0fccf4d,
2022-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9c8363d-6757-4c71-85a8-f2ee8f33c3e5,
2022-12-01,,,,,,,,,,,,,,https://samolet.ru/account/login/?next=/account/,,page_load,Chrome,Other,/account/login/,https://samolet.ru/,,Russia,Moscow,,,,,,,,,,,,c9fccfe4-c1f6-ec11-b822-005056b8a6d9,
2022-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca17738d-1aee-ec11-b822-005056b8a6d9,
2022-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cafdf721-aafc-4846-ac5a-4491062640f7,
2021-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb546cb5-bcd0-45a6-a81a-bbc3a3dcc576,
2022-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb858d72-1854-40c0-a450-7aecd5248f11,
2022-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb9cd53a-4172-40c7-b81c-831b4b7c138c,
2022-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd5be73e-2c60-48eb-b41a-b6d76ad0e283,
2021-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce583c77-d8bf-4ca3-8c4a-7d21809db4e2,
2022-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce852054-122d-4332-af5c-23f6d8cc73b9,
2022-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cef720ff-4899-4aac-9cd3-1ac04b30f5bc,
2022-10-01,,,,,,,,,,,,,,,,page_load,Chrome,Other,/,https://yandex.ru/,cpc,Russia,,Yandex,,,,,,,,,,,cf6cd587-7dcd-4904-a76e-cc426de57678,
2021-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d136e49b-b206-4de9-bfa9-22b3a299c5fd,
2022-09-01,,,,,,,,,,,,,,"https://samolet.ru/flats/?free=1&ordering=filter_price,pk&rooms=1&area_min=30&area_max=56&floor_min=2&floor_max=10&project=7",filter_price_asc,page_load,Mobile Safari,iPhone,/flats/,,,Russia,Moscow,,,,,,,,,,,,d268dde1-d18d-4b70-9efd-4409e846eece,
2022-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2e2c52d-61a5-423a-b6d8-e540c15c5174,
2022-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3724e3c-9fef-4c5d-8287-82ce0b70c9f5,
2022-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d56b2e9d-7529-41f5-92ef-66c60308bb1e,
2022-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d57a5f13-642e-4556-8aae-456277ced6ad,
2022-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d57a5f13-642e-4556-8aae-456277ced6ad,
2022-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d64ae05b-14ef-4cf6-827d-d57bb8331977,
2022-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6cb8a69-94f4-4255-a5ef-28cc86f00418,
2023-02-01,,,,,,,,,,,,,,,,page_load,Chrome,Android,/,https://yandex.ru/,,Russia,St.-Petersburg,Yandex,,,,,,,,,,,daa736f6-2326-ed11-b823-005056b8a72c,
2022-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db193abe-cff4-4ece-8abc-0150f61dfab0,
2022-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db3408b7-0fcd-ec11-b822-005056b8a6d9,
2022-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db417561-3456-49f8-a799-eeca1c381bab,
2022-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dccb2243-94e2-49b4-9934-dcbf08b86ce1,
2022-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dccb2243-94e2-49b4-9934-dcbf08b86ce1,
2022-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de779d9a-77a4-ec11-b822-005056b8a72c,
2022-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dec700fe-412b-4c26-aa39-5b72dfe32d72,
2022-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dee11412-53da-419c-8323-1d47b6ab69e8,
2022-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dff2a6cb-f06e-4c14-b57d-7bcc5a470037,
2022-08-01,,,,,,,,,,,,,,https://samolet.ru/,filter_price_asc,page_load,Samsung Browser,Android,/project/sputnik/flats/126045/,https://www.meteoservice.ru/,cpc,Russia,Krasnodarskiy Kray,Google,fab35ba8-af78-ec11-8121-005056b8d207,,,,,,,,,,e0570b87-10a2-ec11-b822-005056b8a72c,
2023-02-01,,,,,,,,,,,,,,,,page_load,Chrome,Android,/,,sms,Russia,Bashkortostan Republic,,,,,,,,,,,,e24a2255-865a-ed11-b824-005056b89b68,
2022-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2e85d33-f058-4755-8e18-01ddd48a0ffb,
2022-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e31b78de-8d52-4c37-bc01-5618ffc2d7e8,
2022-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e45e72dd-ef28-44d5-b65f-0e17823c0fb8,Замена квартиры
2022-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4eb3043-9130-48d7-a388-15149920b424,
