report_date,client_id,target,col1,col3,col5,col25,col29,col33,col45,col47,col65,col101,col109,col121,col177,col197,col217,col229,col245,col261,col277,col285,col305,col317,col357,col365,col385,col397,col405,col425,col437,col445,col473,col493,col617,col633,col641,col661,col673,col681,col693,col701,col713,col733,col741,col761,col801,col809,col817,col825,col833,col845,col853,col865,col873,col885,col893,col905,col913,col933,col945,col953,col965,col973,col993,col1013,col1025,col1077,col1097,col1105,col1117,col1149,col1165,col1181,col1189,col1193,col1201,col1209,col1221,col1253,col1281,col1289,col1309,col1330,col1341,col1349,col1353,col1357,col1361,col1369,col1373,col1381,col1389,col1409,col1421,col1429,col1441,col1453,col1487,col1661,col1682,col1706,col1708,col1778,col1807,col1822,col1823,col1895,col1919,col1977,col1999,col2047,col2049,col2052,col2071,col2143,col2167,col2199,col2271,col2273,col2295,col2343,col2345,col2348,col2463,col2543,col2567,col2575,col2590,col2591,col2663
2021-10-01,70,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,5591968.02,8.0,8.0,188277.0,1.0,,30.36,304.0,,,,,,0.2562613816564786
2022-09-01,5462,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,4843032.26,6.0,6.0,146352.0,1.0,,33.16,351.0,4367700.0,240.0,240.0,240.0,5000000.0,0.2562613816564786
2022-12-01,5601,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,3489638.98,6.0,6.0,143076.0,1.0,,24.46,536.0,2790000.0,120.0,,120.0,3069000.0,0.2569190620677391
2023-02-01,3745,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,21640969.55,19.0,19.0,319918.0,2.0,,2.0,515.0,,,,,,0.2562613816564786
2022-11-01,2050,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,8427866.37,27.0,27.0,167744.0,2.0,,2.0,554.0,6310685.0,360.0,,360.0,6310685.0,0.2562613816564786
2021-09-01,4975,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,5962523.29,19.0,19.0,160161.0,2.0,,1.5,254.0,,,,,,0.2562613816564786
2023-02-01,3746,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,5442261.11,7.0,7.0,156030.0,1.0,,32.36,597.0,3353000.0,204.0,,204.0,3500000.0,0.2562613816564786
2021-10-01,1334,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,8420326.37,2.0,2.0,151500.0,2.0,,2.0,164.0,6881600.0,240.0,240.0,240.0,6881600.0,0.2567183659523679
2022-01-01,6586,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,15883574.75,10.0,10.0,405573.0,1.0,,37.7,125.0,,,,,,0.2560610222605129
2021-03-01,1335,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,3019724.46,28.0,23.2,88800.0,1.0,,35.96,1306.0,,,,,,0.2562613816564786
2022-03-01,84,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,6344190.68,6.0,6.0,182767.0,1.0,,35.51,247.0,2560970.0,240.0,240.0,240.0,2560970.0,0.2562613816564786
2022-06-01,4617,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,6322379.35,12.0,12.0,152869.0,1.0,,38.36,292.0,5066496.0,240.0,240.0,240.0,5066496.0,0.2562613816564786
2023-01-01,4200,0,,,,,,,,,,,,,,,,,,,0.0,,4.0,19.4,1.0,,30.0,4033097.0,4033097.0,44155040.0,12401.0,12401.0,45.0424,41.9707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.0,0.0434782608695652,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,6924356.33,18.0,15.5,274371.0,1.0,,29.73,340.0,8190000.0,240.0,240.0,240.0,8190000.0,0.2735542283489991
2023-01-01,5468,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.8983,30.2618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,1.0,1.0,0.0,8.0,168822.0,1.0,,,40.05,1.83,2.0,6370129.44,8.0,8.0,168822.0,1.0,,40.05,5.0,,,,,,0.262093401054506
2023-02-01,3758,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,1776754.6,8.0,8.0,83200.0,1.0,,26.68,1755.0,,,,,,0.2562613816564786
2022-07-01,6590,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,6751305.19,16.0,16.0,194718.0,1.0,,35.98,275.0,,,,,,0.2562613816564786
2022-08-01,2069,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,9237066.72,2.0,2.0,186984.0,2.0,,2.0,257.0,10400000.0,62.0,62.0,62.0,10400000.0,0.2560610222605129
2023-01-01,5150,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0793,76.6756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,0.0,0.0,0.0,2.0,188382.0,1.0,,,32.95,1.84,0.0,6197186.9,2.0,2.0,188382.0,1.0,,32.95,282.0,,,,,3000000.0,0.2593527360442592
2022-03-01,1729,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,4735911.92,3.0,3.0,175596.0,1.0,,28.39,530.0,,,,,,0.2562613816564786
2022-05-01,6591,0,,,,,,,,,,,,0.1904761904761904,,,,,,,,,,,,,,,,,,,59.8983,30.2618,0.0113636363636363,5583625.0,5583625.0,5827166.0,178676.0,178676.0,24430.0,24430.0,31.25,1.0,0.3636363636363636,12.0,119743.0,1711843200.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,12.0,177916.0,1.0,,,31.25,0.9,0.0,5549875.0,12.0,12.0,177916.0,1.0,,31.25,52.0,3000000.0,,,,3000000.0,0.2572578743613984
2023-02-01,5154,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,8084867.66,21.0,21.0,182168.0,1.0,,40.53,493.0,7050000.0,362.0,,362.0,9165000.0,0.2570165748042274
2021-09-01,5615,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,0.0,50000.0,16.0,13.5,185363.0,1.0,,37.12,1.0,5120000.0,300.0,300.0,300.0,5120000.0,0.2562613816564786
2022-06-01,3523,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,17740217.18,10.0,10.0,327921.0,2.0,,2.0,270.0,,,,,,0.2569190620677391
2021-02-01,105,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,8883866.0,17.0,17.0,221394.0,3.0,,3.0,320.0,,,,,,0.2562613816564786
2022-10-01,105,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,8883866.0,17.0,17.0,221394.0,3.0,,3.0,922.0,,,,,,0.2562613816564786
2023-02-01,4433,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,17.5,273136.0,1.0,,,25.2,2.01,0.0,5115670.46,15.0,15.0,199710.0,1.0,,25.94,404.0,,,,,,0.2562613816564786
2023-02-01,4989,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,7842265.62,22.0,22.0,219063.0,1.0,,35.36,429.0,6000000.0,362.0,,362.0,7800000.0,0.2562613816564786
2022-10-01,3002,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,1.0,1.0,0.0,,,,,,,,1.0,10000.0,11.0,11.0,195309.0,1.0,,31.09,1.0,5970000.0,360.0,360.0,360.0,5969000.0,0.2569190620677391
2022-04-01,4625,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,4457194.09,6.0,6.0,100500.0,2.0,,2.0,1026.0,,,,,,0.2562613816564786
2022-11-01,6141,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.7483,37.6171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.5,3904726.0,2245490.682926829,-3.0,0.0048309178743961,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,2.0,2.0,0.0,,,,,,,,0.0,11176432.61,26.0,25.83333333333333,249420.0,2.0,,1.8333333333333333,327.0,11675300.0,194.0,194.0,194.0,11675300.0,0.2570165748042274
2021-09-01,2085,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,6376228.25,11.0,11.0,130503.0,2.0,,2.0,302.0,,,,,,0.2558828899874525
2022-06-01,6040,0,,,,,,,1.0,,,3.0,3.0,0.0454545454545454,,,,,,0.4,1.0,0.4,2.0,28.0,1.0,,23.0,5633695.0,4694324.0,13092628.6,1133.0,575.2,59.8983,31.3251,,4164369.0,4160137.75,4385137.75,191818.0,191799.75,12937.0,12924.75,21.71,0.0,,9.75,119961.0,1711843200.0,16.0,4058001.0,4058001.0,1217401.0,1217401.0,180.0,180.0,30.0,30.0,6801462.0,,6801462.0,2040438.0,2040438.0,0.0,,,,0.1818181818181818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,10.0,191818.0,1.0,,,21.71,1.39,2.0,4769132.93,10.0,10.0,191818.0,1.0,,21.71,4.0,4103000.0,360.0,360.0,360.0,4053000.0,0.256195169300048
2022-06-01,6596,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,3.0,3.0,0.0,,,,,,,,0.0,10526707.12,3.0,3.0,194988.0,2.0,,2.0,123.0,9770752.96,360.0,360.0,360.0,10747828.0,0.2553985675553198
2022-04-01,3271,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,4457680.57,19.0,19.0,213869.0,1.0,,21.53,235.0,3757000.0,240.0,240.0,240.0,3757000.0,0.2562613816564786
2022-09-01,6597,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,-3.0,71301.0,,,,4.87,,0.0,288468.67,-3.0,-3.0,71301.0,1.0,,4.87,305.0,6520300.0,314.0,314.0,314.0,2000000.0,0.2567183659523679
2023-01-01,5772,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,4624257.08,16.0,16.0,173164.0,1.0,,28.15,752.0,,,,,,0.2562613816564786
2022-04-01,6598,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,8146661.3,4.0,4.0,236875.0,1.0,,34.37,69.0,6570000.0,132.0,132.0,132.0,6300000.0,0.2567183659523679
2022-05-01,3997,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,8183925.9,9.0,6.2,249689.0,1.0,,35.58,78.0,,,,,,0.2562613816564786
2021-11-01,5166,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,3497146.46,30.0,30.0,102978.4,1.0,,33.96,1281.0,,,,,,0.2562613816564786
2022-12-01,4997,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,6419819.92,14.0,14.0,179721.0,1.0,,32.1,317.0,6097486.0,362.0,362.0,362.0,5777837.0,0.2585078115133585
2022-10-01,550,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,9.0,200477.0,1.0,,,22.0,1.83,0.0,4400494.0,9.0,9.0,200477.0,1.0,,22.0,194.0,3000000.0,240.0,240.0,240.0,3000000.0,0.2562613816564786
2023-01-01,6255,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,8763514.94,29.0,29.0,225153.0,1.0,,38.85,335.0,,,,,,0.2572174233749946
2023-02-01,6044,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,6444187.88,16.0,16.0,248238.0,1.0,,26.0,460.0,,,,,,0.2562613816564786
2022-12-01,4814,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.8983,30.2618,,,,,,,,,,,,,,,,740898.0,740898.0,222270.0,222270.0,228.0,201.0,19.0,16.75,,,,,,19.0,,,19.0,0.125,13.25,740000.0,740000.0,-1.0,0.0217391304347826,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,11446756.51,16.0,16.0,167332.0,2.0,,2.0,576.0,9150000.0,240.0,,240.0,10000000.0,0.2593765157214139
2021-12-01,4816,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,5098364.15,12.0,12.0,145103.0,1.0,,35.56,181.0,4250000.0,300.0,300.0,300.0,4675000.0,0.2562613816564786
2022-02-01,986,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,6000000.0,6000000.0,6000000.0,,,,,,,,,,,0.0,5798133.72,8.0,8.0,254891.0,1.0,,25.83,188.0,4749794.0,240.0,240.0,240.0,4749794.0,0.2562613816564786
2022-08-01,988,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,5859784.27,6.0,6.0,156221.0,1.0,,34.33,239.0,4659486.0,144.0,144.0,144.0,4700000.0,0.2562613816564786
2021-02-01,137,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,4589187.69,29.0,29.0,187289.0,1.0,,25.83,41.0,,,,,,0.2562613816564786
2022-11-01,3016,0,,,,,,,,,0.3333333333333333,,,,,,,,0.0714285714285714,0.6666666666666666,1.0,0.8181818181818182,3.0,34.86,1.0,1.181818181818182,8.0,7037467.0,7037467.0,12755689.0,17.0,14.333333333333334,59.8983,30.2618,0.6666666666666666,8517279.0,8517279.0,8517279.0,212560.0,212560.0,26183.0,26183.0,40.07,1.0,,8.0,87472.0,1672444800.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,4890584.74,11.0,9.5,159702.0,1.0,,40.01,698.0,,,,,,0.2773141144904865
2022-01-01,554,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,2194462.0,3.0,3.0,79000.0,1.0,,29.24,1208.0,,,,,,0.2562613816564786
2022-10-01,554,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,2194462.0,3.0,3.0,79000.0,1.0,,29.24,1481.0,,,,,,0.2562613816564786
2022-05-01,1765,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,4100104.13,15.0,15.0,246202.0,1.0,,25.83,530.0,,,,,,0.2562613816564786
2021-04-01,147,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,6311791.16,26.0,26.0,189575.0,1.0,,34.72,23.0,,,,,,0.2569190620677391
2023-02-01,994,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.8983,30.2618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,13619844.9,9.0,9.0,176324.0,3.0,,3.0,494.0,11584845.0,360.0,,360.0,11574000.0,0.2587647730863783
2022-11-01,1379,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,5042061.5,13.0,10.0,294373.0,1.0,,35.0,804.0,,,,,,0.2572174233749946
2022-12-01,1379,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,5042061.5,13.0,10.0,294373.0,1.0,,35.0,832.0,,,,,,0.2572174233749946
2022-08-01,5632,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,8159017.61,11.0,11.0,294167.0,1.0,,27.77,236.0,6943000.0,240.0,240.0,240.0,7000000.0,0.2560610222605129
2022-12-01,4457,0,,,,,,,,,,,,,,,,,0.6,0.6,1.0,0.4,2.8,35.73,12.0,3.2,28.4,7990173.0,5775712.0,26077487.0,2747.0,1257.4,56.3327,47.2835,0.5,8543383.0,8527209.5,7963929.0,302024.0,258883.0,27252.0,27202.0,39.6,1.0,,11.0,70308.0,1735603200.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,0.0,6579887.05,5.0,5.0,235057.0,1.0,,28.06,362.0,,,,,,0.2630492050688785
2021-07-01,4458,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,9395037.13,15.0,15.0,158014.0,2.0,,2.0,282.0,,,,,,0.2562613816564786
2021-09-01,567,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,9787762.64,3.0,3.0,155630.0,2.0,,2.0,,,,,,,0.2562613816564786
2022-09-01,4012,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,5101907.34,8.0,8.0,146459.0,1.0,,33.65,308.0,3000000.0,200.0,200.0,200.0,3000000.0,0.2562613816564786
2022-03-01,6056,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,4875385.58,12.0,12.0,217451.0,1.0,,22.18,93.0,4186000.0,360.0,360.0,360.0,4186000.0,0.2641130745971226
2023-01-01,572,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,14.0,222168.0,2.0,,2.0,50.21,,0.0,11008206.85,14.0,14.0,222168.0,2.0,,2.0,186.0,,,,,,0.2572174233749946
2022-02-01,1009,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,3320800.56,7.0,7.0,92244.46,1.0,,36.0,1522.0,,,,,,0.2562613816564786
2021-07-01,2444,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,2043245.75,11.0,11.0,105500.0,1.0,,21.19,802.0,,,,,,0.2562613816564786
